"plot","transectID","observation","species","layer","dbh","height","crownNS","crownEW","leafsample","distance","bearing","sampleheight","tree","ageclass","health","stagclass","hollows","hollowlocation","hollowheight","hollownum","hollowsize","flowering","ybgsigns","N","digN","Ndig_cv","DMD","DMD_cv","hollownumber","hollowsfix","hollowpres","meancrown","crown_area","ba","Fi","EFi","hollows_ha","GG","GG_no","elevation","slope","aspect","layers","foliagecover","density","ASC_O","ASC_SO","arboreal_count","arboreal_species","climate_gradient","mean_N","mean_digN","cond","AHMI","TWI250","NDVI","Fire250","soil_nitrate.nitrogen","soil_phosphorus.colwell","soil_potassium.colwell","soil_pH.CaCl2","soil_total.nitrogen","soil_total.carbon","obs","health_cat_fct","health_cat","health_cat_factor","layers_num","layer_num","ageclass_num","Fi_re","EFi_re","hollows_ha_re","transect","hollownumber_fix","hollows_ha_fix","hollowpres_fix"
"T3P3","T3","11","Eucalyptus delegatensis","Canopy",97,44.4,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.73907695,1847.45282985165,5.41285809218902,0,0,0,1185,5,345,"3",30,"Medium","DE","AA",22,2,0.777043223381042,1.57832,NA,4961,20.3885973390398,6.49304,8812,0,"8",14,252,4.2,0.76,12.32,11,"Alive",1,"1",3,1,2,1847.45282985165,5.41285809218902,0,"high-country",0,0,"0"
"T3P3","T3","12","Eucalyptus delegatensis","Canopy",85,49.9,NA,NA,"Yes",11.7,347,20,"T3P3Q4","Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.5155,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.56752375,1418.62543263664,7.04907706427772,0,0,0,1185,5,345,"3",30,"Medium","DE","AA",22,2,0.777043223381042,1.57832,NA,4961,20.3885973390398,6.49304,8812,0,"8",14,252,4.2,0.76,12.32,12,"Alive",1,"1",3,1,1,1418.62543263664,7.04907706427772,0,"high-country",0,0,"0"
"T3P3","T3","13","Tasmannia lanceolata","Canopy",13,3.5,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.01327495,33.1830724035422,301.358472126666,0,0,0,1185,5,345,"3",30,"Medium","DE","AA",22,2,0.777043223381042,1.57832,NA,4961,20.3885973390398,6.49304,8812,0,"8",14,252,4.2,0.76,12.32,13,"Alive",1,"1",3,1,1,33.1830724035422,301.358472126666,0,"high-country",0,0,"0"
"T3P3","T3","14","Tasmannia lanceolata","Canopy",12,3.5,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.0113112,28.2743338823081,353.677651315323,0,0,0,1185,5,345,"3",30,"Medium","DE","AA",22,2,0.777043223381042,1.57832,NA,4961,20.3885973390398,6.49304,8812,0,"8",14,252,4.2,0.76,12.32,14,"Alive",1,"1",3,1,1,28.2743338823081,353.677651315323,0,"high-country",0,0,"0"
"T3P4","T3","1","Eucalyptus nitens","Canopy",172,45.5,NA,NA,"Yes",26.8,76,12,"T3P4Q1","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.3247,NA,NA,NA,NA,0,"Absent","0",NA,NA,2.3238232,5808.80481648753,1.72152453317356,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,15,"Alive",1,"1",3,1,2,5808.80481648753,1.72152453317356,0,"high-country",0,0,"0"
"T3P4","T3","2","Eucalyptus nitens","Canopy",151,48.3,NA,NA,"No",NA,NA,NA,NA,"Mature ","Senescing",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,1.79101855,4476.9658809063,2.23365561990292,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,16,"Senescing",2,"2",3,1,2,4476.9658809063,2.23365561990292,0,"high-country",0,0,"0"
"T3P4","T3","3","Eucalyptus nitens","Canopy",168,44.7,NA,NA,"Yes",31.3,141,15,"T3P4Q2","Mature ","Senescing",NA,"Present",25,31,3,4,"No","No",1.5413,NA,NA,NA,NA,3,"Present","1",NA,NA,2.2169952,5541.76944093239,1.80447781283328,5.41343343849984,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,17,"Senescing",2,"2",3,1,2,5541.76944093239,1.80447781283328,5.41343343849984,"high-country",3,5.41343343849984,"1"
"T3P4","T3","4","Eucalyptus nitens","Canopy",225,53.2,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Potential ",25,35,2,4,"No","No",NA,NA,NA,NA,NA,2,"Potential ","2",NA,NA,3.97659375,9940.19550549896,1.00601643040803,2.01203286081606,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,18,"Alive",1,"1",3,1,2,9940.19550549895,1.00601643040803,2.01203286081606,"high-country",0,0,"0"
"T3P4","T3","6","Eucalyptus nitens","Canopy",199,49.4,NA,NA,"Yes",36.2,199,10,"T3P4Q3","Mature ","Alive",NA,"Present",11,31,3,4,"No","No",1.5184,NA,NA,NA,NA,3,"Present","1",NA,NA,3.11065855,7775.63816717559,1.28606807377103,3.85820422131309,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,19,"Alive",1,"1",3,1,2,7775.63816717559,1.28606807377103,3.85820422131309,"high-country",3,3.85820422131309,"1"
"T3P4","T3","7","Eucalyptus nitens","Subcanopy",133,34.6,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",4,"Present",36,35,4,4,"No","No",NA,NA,NA,NA,NA,4,"Present","1",NA,NA,1.38947095,3473.22702808437,2.8791668149362,11.5166672597448,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,20,"Dead",3,"3",3,2,5,3473.22702808437,2.8791668149362,11.5166672597448,"high-country",4,11.5166672597448,"1"
"T3P4","T3","8","Eucalyptus nitens","Canopy",212,44.4,NA,NA,"Yes",17.2,317,10,"T3P4Q4","Mature ","Alive",NA,"Potential ",25,29,5,2,"No","No",1.485,NA,NA,NA,NA,5,"Potential ","2",NA,NA,3.5303512,8824.73376393373,1.13317866209965,5.66589331049823,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,21,"Alive",1,"1",3,1,2,8824.73376393373,1.13317866209965,5.66589331049823,"high-country",0,0,"0"
"T3P4","T3","9","Eucalyptus nitens","Canopy",196,47,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,3.0175768,7542.96396126909,1.32573880126527,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,22,"Alive",1,"1",3,1,2,7542.96396126909,1.32573880126527,0,"high-country",0,0,"0"
"T3P4","T3","10","Eucalyptus nitens","Subcanopy",124,41.1,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",5,"Present",24,26,2,4,"No","No",NA,NA,NA,NA,NA,2,"Present","1",NA,NA,1.2077848,3019.07054009979,3.31227769181884,6.62455538363768,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,23,"Dead",3,"3",3,2,5,3019.07054009979,3.31227769181884,6.62455538363768,"high-country",2,6.62455538363768,"1"
"T3P4","T3","5","Eucalyptus nitens","Canopy",187,43.6,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,2.74681495,6866.14709396134,1.45642088104911,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,24,"Alive",1,"1",3,1,2,6866.14709396134,1.45642088104912,0,"high-country",0,0,"0"
"T3P4","T3","11","Sassafras spp","Midstorey",30,18,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.070695,176.714586764426,56.5884242104517,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,25,"Alive",1,"1",3,3,2,176.714586764426,56.5884242104517,0,"high-country",0,0,"0"
"T3P4","T3","12","Pittosporum bicolor","Midstorey",30,10.3,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.070695,176.714586764426,56.5884242104517,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,26,"Alive",1,"1",3,3,2,176.714586764426,56.5884242104517,0,"high-country",0,0,"0"
"T3P4","T3","13","Sassafras spp","Midstorey",42,24.4,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.1385622,346.360590058275,28.8716450053325,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,27,"Alive",1,"1",3,3,2,346.360590058275,28.8716450053325,0,"high-country",0,0,"0"
"T3P4","T3","14","Sassafras spp","Midstorey",35,18.3,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.09622375,240.528187540469,41.5751688076788,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,28,"Alive",1,"1",3,3,2,240.528187540469,41.5751688076788,0,"high-country",0,0,"0"
"T3P4","T3","15","Sassafras spp","Midstorey",30,12.7,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.070695,176.714586764426,56.5884242104517,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,29,"Alive",1,"1",3,3,2,176.714586764426,56.5884242104517,0,"high-country",0,0,"0"
"T3P4","T3","16","Sassafras spp","Midstorey",35,16.6,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.09622375,240.528187540469,41.5751688076788,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,30,"Alive",1,"1",3,3,2,240.528187540469,41.5751688076788,0,"high-country",0,0,"0"
"T3P4","T3","17","Sassafras spp","Midstorey",48,18,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.1809792,452.38934211693,22.1048532072077,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,31,"Alive",1,"1",3,3,2,452.38934211693,22.1048532072077,0,"high-country",0,0,"0"
"T3P4","T3","18","Sassafras spp","Midstorey",32,15.1,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.0804352,201.061929829747,49.7359197162173,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,32,"Alive",1,"1",3,3,2,201.061929829747,49.7359197162173,0,"high-country",0,0,"0"
"T3P4","T3","19","Eucalyptus nitens","Canopy",129,52.6,NA,NA,"Yes",28.6,112,12,"T3P4Q5","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.4743,NA,NA,NA,NA,0,"Absent","0",NA,NA,1.30715055,3267.45270927423,3.06048805897521,0,0,0,1001,14,325,"3",20,"High","DE","AA",7,2,0.815559387207031,1.46874,NA,6191,20.6595280279934,7.24772,8671,0,"10",17,242,3.8,0.55,9.55,33,"Alive",1,"1",3,1,2,3267.45270927423,3.06048805897521,0,"high-country",0,0,"0"
"T3P2","T3","1","Eucalyptus croajingolensis","Subcanopy",179,12.5,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",7,"Present",42,12,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,2.51682055,6291.23563835441,1.5895128675574,1.5895128675574,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,34,"Dead",3,"3",2,2,5,6291.23563835441,1.5895128675574,1.5895128675574,"high-country",1,1.5895128675574,"1"
"T3P2","T3","2","Eucalyptus croajingolensis","Canopy",163,36.3,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",2,20,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,2.08699495,5216.8109508267,1.91687988969877,1.91687988969877,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,35,"Alive",1,"1",2,1,2,5216.8109508267,1.91687988969877,1.91687988969877,"high-country",1,1.91687988969877,"1"
"T3P2","T3","3","Eucalyptus croajingolensis","Subcanopy",45,21.3,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Present",13,2,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,0.15906375,397.607820219958,25.1504107602007,25.1504107602007,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,36,"Alive",1,"1",2,2,1,397.607820219958,25.1504107602007,25.1504107602007,"high-country",1,25.1504107602007,"1"
"T3P2","T3","4","Eucalyptus croajingolensis","Subcanopy",36,22.6,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Present",39,30,2,4,"No","No",NA,NA,NA,NA,NA,2,"Present","1",NA,NA,0.1018008,254.469004940773,39.2975168128137,78.5950336256273,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,37,"Alive",1,"1",2,2,1,254.469004940773,39.2975168128137,78.5950336256273,"high-country",2,78.5950336256273,"1"
"T3P2","T3","6","Eucalyptus croajingolensis","Canopy",96,36.5,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",2,12,1,2,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,0.7239168,1809.55736846772,5.52621330180192,5.52621330180192,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,38,"Alive",1,"1",2,1,2,1809.55736846772,5.52621330180192,5.52621330180192,"high-country",1,5.52621330180192,"1"
"T3P2","T3","7","Eucalyptus croajingolensis","Canopy",111,38.7,NA,NA,"Yes",15.2,78,18,"T3P2Q1","Mature ","Alive",NA,"Present",8,25,2,4,"No","No",1.4249,NA,NA,NA,NA,2,"Present","1",NA,NA,0.96781455,2419.22269280499,4.13355910960202,8.26711821920404,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,39,"Alive",1,"1",2,1,2,2419.22269280499,4.13355910960202,8.26711821920404,"high-country",2,8.26711821920404,"1"
"T3P2","T3","8","Eucalyptus croajingolensis","Canopy",109,44,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.93325255,2332.82889483127,4.28664100575764,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,40,"Alive",1,"1",2,1,2,2332.82889483127,4.28664100575764,0,"high-country",0,0,"0"
"T3P2","T3","9","Eucalyptus nitens","Canopy",136,51,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",2,37,2,4,"No","No",NA,NA,NA,NA,NA,2,"Present","1",NA,NA,1.4528608,3631.6811075498,2.75354572823348,5.50709145646697,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,41,"Alive",1,"1",2,1,2,3631.6811075498,2.75354572823348,5.50709145646697,"high-country",2,5.50709145646697,"1"
"T3P2","T3","10","Eucalyptus croajingolensis","Canopy",145,38.2,NA,NA,"Yes",21.9,218,11,"T3P2Q3","Mature ","Alive",NA,"Present",44,31,2,4,"No","No",1.6413,NA,NA,NA,NA,2,"Present","1",NA,NA,1.65151375,4128.24909635784,2.42233444896107,4.84466889792214,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,42,"Alive",1,"1",2,1,2,4128.24909635784,2.42233444896107,4.84466889792214,"high-country",2,4.84466889792214,"1"
"T3P2","T3","11","Eucalyptus croajingolensis","Canopy",82,31.5,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.5281702,1320.25431267111,7.57429830300513,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,43,"Alive",1,"1",2,1,2,1320.25431267111,7.57429830300513,0,"high-country",0,0,"0"
"T3P2","T3","12","Eucalyptus croajingolensis","Canopy",116,40.3,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",20,45,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,1.0569688,2642.07942166902,3.78489757650167,3.78489757650167,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,44,"Alive",1,"1",2,1,2,2642.07942166902,3.78489757650167,3.78489757650167,"high-country",1,3.78489757650167,"1"
"T3P2","T3","13","Eucalyptus croajingolensis","Canopy",81,34.7,NA,NA,"Yes",3.5,232,14,"T3P2Q5","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.3682,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.51536655,1288.24933751266,7.76247245685208,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,45,"Alive",1,"1",2,1,2,1288.24933751266,7.76247245685208,0,"high-country",0,0,"0"
"T3P2","T3","14","Eucalyptus croajingolensis","Canopy",64,41.6,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.3217408,804.247719318987,12.4339799290543,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,46,"Alive",1,"1",2,1,1,804.247719318987,12.4339799290543,0,"high-country",0,0,"0"
"T3P2","T3","15","Eucalyptus croajingolensis","Canopy",125,43.6,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,1.22734375,3067.96157577128,3.25949323452202,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,47,"Alive",1,"1",2,1,1,3067.96157577128,3.25949323452202,0,"high-country",0,0,"0"
"T3P2","T3","16","Eucalyptus croajingolensis","Canopy",53,25,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.22064695,551.545860245858,18.1308585935943,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,48,"Alive",1,"1",2,1,1,551.545860245858,18.1308585935943,0,"high-country",0,0,"0"
"T3P2","T3","17","Eucalyptus croajingolensis","Canopy",112,35.1,NA,NA,"Yes",13.2,332,9,"T3P2Q4","Mature ","Alive",NA,"Present",21,49,1,4,"No","No",1.4762,NA,NA,NA,NA,1,"Present","1",NA,NA,0.9853312,2463.0086404144,4.06007507887488,4.06007507887488,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,49,"Alive",1,"1",2,1,2,2463.0086404144,4.06007507887488,4.06007507887488,"high-country",1,4.06007507887488,"1"
"T3P2","T3","18","Eucalyptus croajingolensis","Subcanopy",33,23.4,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.08554095,213.824649984955,46.7672927359105,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,50,"Alive",1,"1",2,2,1,213.824649984955,46.7672927359105,0,"high-country",0,0,"0"
"T3P2","T3","19","Acacia dealbata ","Subcanopy",33,27.5,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.08554095,213.824649984955,46.7672927359105,0,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,51,"Alive",1,"1",2,2,1,213.824649984955,46.7672927359105,0,"high-country",0,0,"0"
"T3P2","T3","20","Eucalyptus croajingolensis","Canopy",83,38,NA,NA,"Yes",22.8,147,15,"T3P2Q2","Regrowth","Alive",NA,"Present",25,20,2,4,"No","No",1.506,NA,NA,NA,NA,2,"Present","1",NA,NA,0.54113095,1352.65198691126,7.39288456806598,14.785769136132,0,0,1050,10,130,"2",20,"High","DE","AA",3,1,0.908088088035583,1.48332,NA,6042,21.4133439235822,6.89233,8067,0,"1",14,237,3.8,0.5,10.29,52,"Alive",1,"1",2,1,1,1352.65198691126,7.39288456806598,14.785769136132,"high-country",2,14.785769136132,"1"
"T3P3","T3","Q3Foliage","Eucalyptus delegatensis","Canopy",59,42.4,NA,NA,"Yes",24.3,170,10,"T3P3Q3","Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.5919,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.27343255,683.492751696629,14.6307330621679,0,0,0,1185,5,345,"3",30,"Medium","DE","AA",22,2,0.777043223381042,1.57832,NA,4961,20.3885973390398,6.49304,8812,0,"8",14,252,4.2,0.76,12.32,53,"Alive",1,"1",3,1,1,683.492751696629,14.6307330621679,0,"high-country",0,0,"0"
"T3P5","T3","1","Eucalyptus viminalis","Canopy",99,34.6,NA,NA,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",2,20,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,0.76986855,1924.4218498646,5.19636585954561,5.19636585954561,1,2,907,4,182,"3",25,"High","DE","AA",6,3,0.949365079402924,1.15456,NA,8203,24.5329855286875,8.21801,8280,0,"2",13,166,3.3,0.47,13.46,54,"Alive",1,"1",3,1,2,1924.4218498646,5.19636585954561,5.19636585954561,"high-country",1,5.19636585954561,"1"
"T3P5","T3","2","Eucalyptus viminalis","Midstorey",19,11.9,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,0.02835655,70.8821842466197,141.079173931874,0,1,2,907,4,182,"3",25,"High","DE","AA",6,3,0.949365079402924,1.15456,NA,8203,24.5329855286875,8.21801,8280,0,"2",13,166,3.3,0.47,13.46,55,"Alive",1,"1",3,3,1,70.8821842466197,141.079173931874,0,"high-country",0,0,"0"
"T3P5","T3","3","Eucalyptus viminalis","Canopy",129,27.6,NA,NA,"Yes",30.4,87,15,"T3P5Q1","Mature ","Alive",NA,"Present",11,53,3,4,"No","No",1.1943,NA,NA,NA,NA,3,"Present","1",NA,NA,1.30715055,3267.45270927423,3.06048805897521,9.18146417692564,1,2,907,4,182,"3",25,"High","DE","AA",6,3,0.949365079402924,1.15456,NA,8203,24.5329855286875,8.21801,8280,0,"2",13,166,3.3,0.47,13.46,56,"Alive",1,"1",3,1,2,3267.45270927423,3.06048805897521,9.18146417692564,"high-country",3,9.18146417692564,"1"
"T3P5","T3","4","Eucalyptus viminalis","Subcanopy",57,22.6,NA,NA,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Present",24,49,2,2,"No","No",NA,NA,NA,NA,NA,2,"Present","1",NA,NA,0.25520895,637.939658219577,15.6754637702082,31.3509275404164,1,2,907,4,182,"3",25,"High","DE","AA",6,3,0.949365079402924,1.15456,NA,8203,24.5329855286875,8.21801,8280,0,"2",13,166,3.3,0.47,13.46,57,"Alive",1,"1",3,2,1,637.939658219577,15.6754637702082,31.3509275404164,"high-country",2,31.3509275404164,"1"
