"site_ID","sampling_point","quarter","treeID","species","dead_alive","burnt","charring","distance","bearing","dbh","height","crown_NS","crown_EW","layer","age_class","hollows","hollow_num","hollow_height","hollow_size","ybg_signs","reproductive","leaf_sample","epicormic_sample","bag_ID","comments","plot","gg_pres","n_gg","firesev","elevation","aspect","slope","mid_understory_density","layers","foliagecover","c","total_n","AHMI","cond","et0","hn","rain","vpd","FT","ph","slope.1","TWI","fires","NDVI","climsuit","ASC_O","ASC_SO","x","y","Colour","Gravel","Texture","Ammonium.Nitrogen","Nitrate.Nitrogen","Phosphorus.Colwell","Potassium.Colwell","Sulfur","Organic.Carbon","Conductivity","pH.Level..CaCl2.","pH.Level..H2O.","DTPA.Copper","DTPA.Iron","DTPA.Manganese","DTPA.Zinc","Exc..Aluminium","Exc..Calcium","Exc..Magnesium","Exc..Potassium","Exc..Sodium","Boron.Hot.CaCl2","Total.Nitrogen","Total.Carbon","mean_leaf_n","mean_leaf_c"
"ARI BBRR 26",3,2,"10","Eucalyptus fastigata","A","burnt","medium",5.81,85,13,NA,NA,NA,"subcanopy","mature","absent",1,18,"<5cm","no","no","no","yes","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",3,2,"D5","Bedfordia arborescens","D","burnt","medium",0.9,115,9.7,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",8,2,"30","Eucalyptus fastigata","A","burnt","medium",6.4,87.9,34,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",3,1,"9","Bedfordia arborescens","A","burnt","medium",4.24,10,8,NA,NA,NA,"midstorey","mature","absent",1,18,"<5cm","no","no","no","yes","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",3,1,"D4","unknown","D","burnt","medium",3.86,1,11.1,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",8,1,"29","Eucalyptus denticulata","A","burnt","light",5.8,65,21,18,4.4,3.5,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",2,2,"7","Eucalyptus fastigata","A","burnt","medium",0.95,230,29,NA,NA,NA,"canopy","mature","absent",1,18,"<5cm","no","no","no","yes","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",2,4,"8","Eucalyptus fastigata","A","burnt","medium",6.29,315,50.4,NA,NA,NA,"canopy","mature","present",1,24,"<5cm","no","no","no","yes","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",2,1,"D3","unknown","D","burnt","medium",2.03,285,8.6,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",2,2,"6","Eucalyptus fastigata","A","burnt","medium",0.4,171,57.2,NA,NA,NA,"canopy","mature","present",1,18,"<5cm","no","no","no","yes","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",9,4,"36","Eucalyptus fastigata","A","burnt","medium",1,259,74.2,NA,NA,NA,"canopy","mature","present",4,20,"5-20cm","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",9,3,"35","Eucalyptus fastigata","A","burnt","deep",6.3,212,83.8,NA,NA,NA,"canopy","mature","present",1,5.5,"<5cm","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",9,3,"D5","unknown","D","burnt","light",4.4,219,65.6,NA,NA,NA,"canopy","stag","present",1,6,">20cm","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",2,1,"S1","Eucalyptus sieberi","A","burnt","medium",9.98,80,32.4,22,1.6,2.2,"subcanopy","mature","absent",2,20,"<5cm","no","no","yes","yes","ARI 26 Tree S1","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,51.3,1.72,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",9,2,"d4","unknown","D","burnt","light",7,152,25.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",2,1,"5","Eucalyptus fastigata","A","burnt","medium",6.65,55,58.4,NA,NA,NA,"canopy","mature","present",2,20,"<5cm","no","no","no","yes","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",9,2,"34","Eucalyptus fastigata","A","burnt","light",8.6,95,57.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",2,1,"D2","Bedfordia arborescens","D","burnt","medium",3.06,20,8.8,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",9,1,"d3","unknown","D","burnt","deep",4.7,79,8.4,25,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",9,1,"33","Eucalyptus croajingolensis","A","burnt","medium",8.7,80,62.7,NA,NA,NA,"canopy","mature","present",2,25,"<5cm","no","no","yes","yes","ARI BBR 26 tree 33 e.croa","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,51.5,1.52,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",1,4,"4","Eucalyptus fastigata","A","burnt","medium",1.94,290,19.1,17.5,2,1.5,"subcanopy","mature","absent",0,NA,"","no","no","no","yes","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",1,3,"3","Eucalyptus fastigata","A","burnt","medium",7.98,240,21,NA,NA,NA,"subcanopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",1,2,"2","Eucalyptus cypellocarpa","A","burnt","medium",6.59,145,38.9,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",1,2,"D1","Bedfordia arborescens","D","burnt","medium",3.93,135,10.6,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",10,4,"40","Eucalyptus fastigata","A","unburnt","",1.4,320,23.4,39,2.2,2.5,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",10,3,"39","Eucalyptus fastigata","A","burnt","light",1.2,181,14.7,18.9,3.2,3.5,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",1,1,"1","Eucalyptus fastigata","A","burnt","medium",1.88,80,22.5,NA,NA,NA,"subcanopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",10,3,"d1","unknown","D","burnt","medium",0.9,201,11.5,15.3,NA,NA,"canopy","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",10,2,"38","Eucalyptus fastigata","A","unburnt","",6,125,34.7,26.4,2,2.3,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",10,2,"d2","unknown","D","unburnt","",0.6,93,22.2,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 26",10,1,"37","Eucalyptus fastigata","A","burnt","medium",3.2,86.6,42,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","capsules","no","","","","ARI BBRR 26",1,3,0,1097,230,12,"low",1,88,NA,NA,23.0980072021484,8181,1.59214234352112,19,263,9.61966991424561,30,5.36833333969116,8.46114635467529,6.96565580368042,1,0.531593561172485,0.832156419754028,3,1,148.9622883,-37.2075667,"DKGR",0,1.5,27,19,78,274,8.8,4.9,0.121,5,5.7,1.02,182.2,87.5,1.72,0.26,18.17,4.09,0.58,0.09,1.27,0.6,10.78,1.67833333333333,51.8833333333333
"ARI BBRR 40",10,4,"40","Eucalyptus croajingolensis","A","burnt","light",5.05,180,43.9,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","yes","yes","ari bbr 40 tree 40 e.croajingalensis 6","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,52.7,1.64,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",10,3,"39","Eucalyptus fastigata","A","burnt","deep",5.9,115,106.3,NA,NA,NA,"canopy","mature","present",3,15,"<5cm","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",10,3,"d28","unknown","D","unburnt","",2.1,110,60,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",10,4,"d27","unknown","D","unburnt","",1.6,195,16.8,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",10,2,"38","Eucalyptus fastigata","A","burnt","medium",13.4,20,91.8,NA,NA,NA,"canopy","mature","present",2,26,"<5cm","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",10,2,"d26","unknown","D","burnt","light",4.35,30,6.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",10,1,"37","Eucalyptus croajingolensis","A","unburnt","",6.9,35,34,NA,NA,NA,"canopy","mature","present",1,3,">20cm","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",10,1,"d25","unknown","D","burnt","deep",1.7,335,6.8,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",9,4,"36","Eucalyptus fastigata","A","unburnt","",13.5,240,49.2,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",9,4,"d24","unknown","D","unburnt","",1,265,16.2,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
"ARI BBRR 40",9,3,"35","Eucalyptus fastigata","A","unburnt","",5.5,180,96,NA,NA,NA,"canopy","mature","present",2,20,"<5cm","no","no","no","","","","ARI BBRR 40",NA,NA,5,840,84,16,"low",2,50,NA,NA,22.8316287994385,7125,1.60566508769989,23,281,9.76169872283936,30,5.36833333969116,8.00821781158447,7.27583694458008,1,0.492752462625504,0.816057622432709,3,1,148.985135,-37.2487,"DKGR",0,1.5,38,18,53,525,11.9,4.89,0.13,4.5,5.4,1.1,238.1,76.22,1.96,0.95,12.35,3.63,1.19,0.08,1.52,0.63,10.99,1.78833333333333,52.6833333333333
